movement_id,datetime,product_id,warehouse_id,store_id,movement_type,qty
MV002736,2024-05-06 06:00:00,SKU010,WH003,STORE007,TRANSFER_STORE,56
MV002737,2023-04-16 11:00:00,SKU027,WH002,STORE007,TRANSFER_STORE,39
MV002738,2023-03-19 10:00:00,SKU036,WH001,STORE009,INBOUND,23
MV002739,2023-11-24 17:00:00,SKU005,WH001,STORE003,TRANSFER_STORE,88
MV002740,2024-08-25 15:00:00,SKU050,WH001,STORE010,TRANSFER_STORE,68
MV002741,2023-05-26 06:00:00,SKU032,WH001,STORE008,TRANSFER_STORE,73
MV002742,2023-04-08 12:00:00,SKU023,WH001,STORE006,INBOUND,53
MV002743,2024-03-10 09:00:00,SKU077,WH001,STORE008,TRANSFER_STORE,23
MV002744,2023-07-30 17:00:00,SKU061,WH002,STORE004,TRANSFER_STORE,34
MV002745,2024-06-15 08:00:00,SKU001,WH003,STORE001,TRANSFER_STORE,53
MV002746,2023-05-12 08:00:00,SKU031,WH001,STORE003,TRANSFER_STORE,70
MV002747,2023-05-20 10:00:00,SKU019,WH002,STORE010,TRANSFER_STORE,11
MV002748,2023-02-08 06:00:00,SKU054,WH002,STORE003,INBOUND,90
MV002749,2023-11-24 09:00:00,SKU034,WH001,STORE001,TRANSFER_STORE,88
MV002750,2024-08-24 08:00:00,SKU004,WH002,STORE005,TRANSFER_STORE,83
MV002751,2023-07-08 16:00:00,SKU048,WH001,STORE006,TRANSFER_STORE,52
MV002752,2023-06-30 06:00:00,SKU048,WH003,STORE009,INBOUND,18
MV002753,2024-01-17 12:00:00,SKU049,WH001,STORE008,TRANSFER_STORE,70
MV002754,2023-05-24 16:00:00,SKU060,WH003,STORE004,INBOUND,76
MV002755,2023-01-29 07:00:00,SKU044,WH002,STORE006,TRANSFER_STORE,33
MV002756,2024-11-10 17:00:00,SKU034,WH002,STORE003,TRANSFER_STORE,74
MV002757,2024-09-20 18:00:00,SKU056,WH001,STORE001,INBOUND,47
MV002758,2023-02-17 07:00:00,SKU074,WH002,STORE009,TRANSFER_STORE,79
MV002759,2023-04-27 18:00:00,SKU006,WH002,STORE008,TRANSFER_STORE,14
MV002760,2023-08-01 10:00:00,SKU076,WH003,STORE006,INBOUND,77
MV002761,2024-07-01 10:00:00,SKU076,WH001,STORE003,TRANSFER_STORE,76
MV002762,2023-08-03 09:00:00,SKU036,WH001,STORE005,INBOUND,39
MV002763,2024-08-12 07:00:00,SKU035,WH003,STORE009,TRANSFER_STORE,96
MV002764,2023-07-17 09:00:00,SKU025,WH003,STORE007,TRANSFER_STORE,71
MV002765,2024-10-19 08:00:00,SKU049,WH003,STORE002,TRANSFER_STORE,16
MV002766,2024-01-08 08:00:00,SKU055,WH001,STORE006,INBOUND,60
MV002767,2024-06-13 12:00:00,SKU041,WH003,STORE009,TRANSFER_STORE,41
MV002768,2023-04-30 18:00:00,SKU057,WH001,STORE010,INBOUND,83
MV002769,2023-08-08 08:00:00,SKU022,WH003,STORE001,TRANSFER_STORE,35
MV002770,2023-09-07 17:00:00,SKU044,WH002,STORE005,INBOUND,52
MV002771,2024-09-04 10:00:00,SKU029,WH001,STORE009,TRANSFER_STORE,71
MV002772,2023-12-10 12:00:00,SKU071,WH001,STORE003,TRANSFER_STORE,40
MV002773,2024-11-26 10:00:00,SKU048,WH001,STORE003,INBOUND,32
MV002774,2023-12-08 08:00:00,SKU003,WH002,STORE010,INBOUND,73
MV002775,2023-08-10 10:00:00,SKU045,WH002,STORE009,INBOUND,81
MV002776,2023-07-10 14:00:00,SKU020,WH001,STORE003,TRANSFER_STORE,64
MV002777,2024-02-14 10:00:00,SKU073,WH003,STORE009,TRANSFER_STORE,25
MV002778,2023-11-02 15:00:00,SKU036,WH001,STORE010,RETURNS,18
MV002779,2024-03-29 12:00:00,SKU060,WH001,STORE003,INBOUND,13
MV002780,2023-01-06 08:00:00,SKU078,WH002,STORE008,INBOUND,92
MV002781,2023-09-28 15:00:00,SKU018,WH002,STORE010,RETURNS,48
MV002782,2024-06-08 12:00:00,SKU066,WH003,STORE009,TRANSFER_STORE,53
MV002783,2024-03-15 09:00:00,SKU031,WH003,STORE003,TRANSFER_STORE,50
MV002784,2023-10-02 08:00:00,SKU009,WH001,STORE001,RETURNS,22
MV002785,2023-02-25 17:00:00,SKU020,WH001,STORE009,RETURNS,85
MV002786,2024-08-20 11:00:00,SKU020,WH003,STORE007,INBOUND,82
MV002787,2023-09-11 12:00:00,SKU047,WH001,STORE006,INBOUND,21
MV002788,2024-04-09 16:00:00,SKU001,WH001,STORE004,INBOUND,33
MV002789,2024-11-17 13:00:00,SKU014,WH003,STORE005,TRANSFER_STORE,57
MV002790,2024-10-02 09:00:00,SKU001,WH003,STORE007,TRANSFER_STORE,86
MV002791,2023-10-11 16:00:00,SKU069,WH003,STORE009,TRANSFER_STORE,41
MV002792,2024-08-09 14:00:00,SKU010,WH002,STORE006,TRANSFER_STORE,47
MV002793,2024-10-14 16:00:00,SKU073,WH003,STORE004,TRANSFER_STORE,87
MV002794,2024-01-05 08:00:00,SKU049,WH002,STORE004,INBOUND,75
MV002795,2024-09-28 13:00:00,SKU014,WH003,STORE010,TRANSFER_STORE,63
MV002796,2023-08-26 11:00:00,SKU060,WH003,STORE003,INBOUND,30
MV002797,2024-02-19 18:00:00,SKU042,WH002,STORE002,TRANSFER_STORE,40
MV002798,2023-04-05 11:00:00,SKU059,WH002,STORE004,INBOUND,73
MV002799,2024-12-05 08:00:00,SKU025,WH001,STORE006,INBOUND,61
MV002800,2024-01-28 12:00:00,SKU036,WH001,STORE001,TRANSFER_STORE,44
MV002801,2024-01-15 11:00:00,SKU035,WH001,STORE002,RETURNS,25
MV002802,2024-07-30 07:00:00,SKU011,WH002,STORE008,RETURNS,49
MV002803,2023-10-01 13:00:00,SKU010,WH003,STORE003,INBOUND,99
MV002804,2024-02-04 08:00:00,SKU008,WH002,STORE001,TRANSFER_STORE,47
MV002805,2024-01-14 18:00:00,SKU023,WH003,STORE002,TRANSFER_STORE,66
MV002806,2023-09-10 16:00:00,SKU006,WH003,STORE003,TRANSFER_STORE,12
MV002807,2024-06-07 06:00:00,SKU078,WH003,STORE002,TRANSFER_STORE,46
MV002808,2024-09-26 12:00:00,SKU064,WH001,STORE004,RETURNS,11
MV002809,2024-03-02 10:00:00,SKU073,WH002,STORE004,INBOUND,95
MV002810,2023-04-18 10:00:00,SKU046,WH002,STORE010,TRANSFER_STORE,12
MV002811,2024-04-29 18:00:00,SKU038,WH001,STORE002,TRANSFER_STORE,56
MV002812,2024-01-14 09:00:00,SKU025,WH003,STORE001,INBOUND,99
MV002813,2023-09-13 12:00:00,SKU002,WH001,STORE003,TRANSFER_STORE,36
MV002814,2024-08-18 17:00:00,SKU024,WH003,STORE004,INBOUND,72
MV002815,2024-01-15 08:00:00,SKU067,WH001,STORE006,RETURNS,47
MV002816,2023-10-23 13:00:00,SKU071,WH002,STORE005,TRANSFER_STORE,53
MV002817,2023-10-05 18:00:00,SKU061,WH001,STORE002,TRANSFER_STORE,17
MV002818,2024-02-08 12:00:00,SKU009,WH002,STORE004,TRANSFER_STORE,32
MV002819,2023-11-22 16:00:00,SKU045,WH003,STORE006,INBOUND,15
MV002820,2023-08-27 11:00:00,SKU016,WH001,STORE004,TRANSFER_STORE,34
MV002821,2023-08-02 14:00:00,SKU014,WH001,STORE007,INBOUND,68
MV002822,2024-08-17 17:00:00,SKU026,WH001,STORE006,TRANSFER_STORE,66
MV002823,2024-12-06 17:00:00,SKU046,WH001,STORE006,TRANSFER_STORE,67
MV002824,2024-02-22 08:00:00,SKU058,WH002,STORE010,TRANSFER_STORE,25
MV002825,2024-10-11 18:00:00,SKU074,WH002,STORE002,TRANSFER_STORE,35
MV002826,2024-08-13 14:00:00,SKU030,WH001,STORE007,INBOUND,88
MV002827,2023-12-14 17:00:00,SKU056,WH002,STORE009,INBOUND,56
MV002828,2023-09-13 08:00:00,SKU032,WH001,STORE006,TRANSFER_STORE,49
MV002829,2023-10-24 09:00:00,SKU078,WH002,STORE008,INBOUND,28
MV002830,2024-12-25 18:00:00,SKU023,WH002,STORE006,TRANSFER_STORE,87
MV002831,2024-02-02 13:00:00,SKU017,WH002,STORE006,TRANSFER_STORE,53
MV002832,2024-08-29 08:00:00,SKU024,WH001,STORE004,TRANSFER_STORE,35
MV002833,2023-11-01 07:00:00,SKU047,WH001,STORE006,TRANSFER_STORE,61
MV002834,2023-12-13 13:00:00,SKU011,WH002,STORE010,TRANSFER_STORE,46
MV002835,2023-03-25 08:00:00,SKU041,WH003,STORE004,TRANSFER_STORE,86
MV002836,2024-10-18 13:00:00,SKU015,WH002,STORE010,INBOUND,56
MV002837,2024-10-22 17:00:00,SKU052,WH001,STORE006,INBOUND,81
MV002838,2024-03-04 09:00:00,SKU034,WH003,STORE001,TRANSFER_STORE,23
MV002839,2024-10-02 14:00:00,SKU060,WH001,STORE007,TRANSFER_STORE,35
MV002840,2023-08-18 11:00:00,SKU057,WH003,STORE002,TRANSFER_STORE,56
MV002841,2023-10-05 09:00:00,SKU033,WH003,STORE006,TRANSFER_STORE,22
MV002842,2024-11-06 10:00:00,SKU021,WH001,STORE009,INBOUND,20
MV002843,2024-02-25 14:00:00,SKU024,WH002,STORE010,INBOUND,11
MV002844,2023-12-03 14:00:00,SKU020,WH001,STORE003,TRANSFER_STORE,39
MV002845,2024-03-15 09:00:00,SKU068,WH001,STORE004,TRANSFER_STORE,33
MV002846,2024-11-15 15:00:00,SKU060,WH002,STORE005,TRANSFER_STORE,91
MV002847,2023-01-27 12:00:00,SKU046,WH002,STORE008,INBOUND,32
MV002848,2023-04-14 12:00:00,SKU033,WH003,STORE010,INBOUND,79
MV002849,2024-07-05 08:00:00,SKU031,WH003,STORE006,TRANSFER_STORE,84
MV002850,2023-10-31 15:00:00,SKU034,WH002,STORE008,TRANSFER_STORE,16
MV002851,2024-04-26 15:00:00,SKU022,WH001,STORE003,TRANSFER_STORE,56
MV002852,2024-10-16 09:00:00,SKU030,WH002,STORE003,INBOUND,19
MV002853,2024-09-22 15:00:00,SKU005,WH002,STORE009,RETURNS,94
MV002854,2024-07-13 18:00:00,SKU041,WH002,STORE006,RETURNS,82
MV002855,2024-11-04 07:00:00,SKU045,WH001,STORE008,TRANSFER_STORE,39
MV002856,2024-03-01 07:00:00,SKU061,WH001,STORE004,TRANSFER_STORE,57
MV002857,2023-12-29 09:00:00,SKU013,WH003,STORE005,RETURNS,34
MV002858,2024-11-20 14:00:00,SKU009,WH002,STORE009,INBOUND,98
MV002859,2023-03-27 07:00:00,SKU078,WH002,STORE007,TRANSFER_STORE,33
MV002860,2024-02-08 18:00:00,SKU035,WH001,STORE005,INBOUND,21
MV002861,2024-06-11 16:00:00,SKU018,WH002,STORE007,TRANSFER_STORE,80
MV002862,2023-07-21 17:00:00,SKU012,WH001,STORE009,INBOUND,43
MV002863,2024-04-17 07:00:00,SKU041,WH003,STORE003,RETURNS,12
MV002864,2023-01-30 09:00:00,SKU016,WH003,STORE003,TRANSFER_STORE,15
MV002865,2023-01-24 13:00:00,SKU013,WH003,STORE004,RETURNS,68
MV002866,2023-08-02 13:00:00,SKU018,WH001,STORE010,INBOUND,36
MV002867,2023-05-14 12:00:00,SKU076,WH001,STORE007,TRANSFER_STORE,92
MV002868,2023-03-02 13:00:00,SKU051,WH002,STORE005,TRANSFER_STORE,81
MV002869,2024-12-08 08:00:00,SKU033,WH003,STORE005,TRANSFER_STORE,45
MV002870,2023-01-05 07:00:00,SKU070,WH001,STORE004,TRANSFER_STORE,70
MV002871,2023-10-08 14:00:00,SKU067,WH003,STORE008,TRANSFER_STORE,91
MV002872,2024-09-20 12:00:00,SKU054,WH003,STORE003,INBOUND,80
MV002873,2024-05-08 14:00:00,SKU006,WH003,STORE002,RETURNS,74
MV002874,2024-12-29 06:00:00,SKU036,WH002,STORE004,TRANSFER_STORE,14
MV002875,2024-07-23 08:00:00,SKU055,WH001,STORE008,INBOUND,51
MV002876,2024-01-31 17:00:00,SKU050,WH001,STORE004,TRANSFER_STORE,23
MV002877,2023-10-09 15:00:00,SKU071,WH001,STORE008,TRANSFER_STORE,74
MV002878,2023-08-01 07:00:00,SKU066,WH002,STORE005,TRANSFER_STORE,21
MV002879,2023-05-15 07:00:00,SKU015,WH002,STORE009,TRANSFER_STORE,92
MV002880,2023-10-20 12:00:00,SKU022,WH002,STORE002,TRANSFER_STORE,11
MV002881,2023-07-21 15:00:00,SKU049,WH002,STORE008,INBOUND,23
MV002882,2023-11-01 18:00:00,SKU038,WH001,STORE007,TRANSFER_STORE,76
MV002883,2024-03-28 12:00:00,SKU008,WH002,STORE002,TRANSFER_STORE,86
MV002884,2023-07-08 11:00:00,SKU008,WH001,STORE005,TRANSFER_STORE,76
MV002885,2024-10-19 10:00:00,SKU037,WH003,STORE006,INBOUND,23
MV002886,2023-05-28 17:00:00,SKU072,WH001,STORE009,TRANSFER_STORE,43
MV002887,2024-08-15 16:00:00,SKU078,WH003,STORE008,RETURNS,54
MV002888,2023-06-18 12:00:00,SKU025,WH002,STORE007,TRANSFER_STORE,18
MV002889,2024-12-20 10:00:00,SKU054,WH003,STORE001,TRANSFER_STORE,19
MV002890,2023-12-19 18:00:00,SKU021,WH002,STORE010,INBOUND,17
MV002891,2024-02-20 09:00:00,SKU059,WH001,STORE003,TRANSFER_STORE,38
MV002892,2023-07-15 15:00:00,SKU031,WH001,STORE001,INBOUND,70
MV002893,2023-04-22 13:00:00,SKU006,WH002,STORE010,TRANSFER_STORE,63
MV002894,2023-05-23 17:00:00,SKU042,WH001,STORE006,TRANSFER_STORE,48
MV002895,2024-08-22 18:00:00,SKU052,WH003,STORE003,TRANSFER_STORE,42
MV002896,2024-08-25 16:00:00,SKU047,WH003,STORE002,INBOUND,32
MV002897,2023-11-04 06:00:00,SKU028,WH003,STORE010,TRANSFER_STORE,81
MV002898,2023-08-09 12:00:00,SKU036,WH002,STORE002,TRANSFER_STORE,49
MV002899,2024-08-09 10:00:00,SKU040,WH003,STORE008,TRANSFER_STORE,32
MV002900,2024-06-01 16:00:00,SKU013,WH003,STORE001,TRANSFER_STORE,68
MV002901,2023-03-23 16:00:00,SKU049,WH003,STORE009,INBOUND,59
MV002902,2023-04-23 08:00:00,SKU004,WH003,STORE007,TRANSFER_STORE,73
MV002903,2024-10-19 12:00:00,SKU064,WH003,STORE001,TRANSFER_STORE,65
MV002904,2024-12-20 12:00:00,SKU080,WH003,STORE005,TRANSFER_STORE,52
MV002905,2023-10-27 15:00:00,SKU023,WH002,STORE005,TRANSFER_STORE,93
MV002906,2024-04-16 07:00:00,SKU058,WH003,STORE002,TRANSFER_STORE,67
MV002907,2024-09-27 12:00:00,SKU015,WH002,STORE001,TRANSFER_STORE,21
MV002908,2024-04-07 16:00:00,SKU079,WH002,STORE007,INBOUND,45
MV002909,2023-01-27 12:00:00,SKU046,WH002,STORE009,INBOUND,82
MV002910,2024-11-29 14:00:00,SKU039,WH003,STORE008,RETURNS,15
MV002911,2023-08-18 09:00:00,SKU047,WH003,STORE007,TRANSFER_STORE,41
MV002912,2023-12-03 09:00:00,SKU037,WH002,STORE004,INBOUND,74
MV002913,2024-09-06 07:00:00,SKU041,WH002,STORE010,TRANSFER_STORE,69
MV002914,2023-02-03 07:00:00,SKU045,WH003,STORE007,INBOUND,63
MV002915,2024-02-03 07:00:00,SKU030,WH001,STORE008,TRANSFER_STORE,33
MV002916,2023-06-23 11:00:00,SKU071,WH001,STORE009,INBOUND,38
MV002917,2024-08-07 06:00:00,SKU068,WH001,STORE009,RETURNS,17
MV002918,2023-04-27 12:00:00,SKU007,WH003,STORE005,TRANSFER_STORE,22
MV002919,2023-09-10 15:00:00,SKU047,WH002,STORE005,TRANSFER_STORE,72
MV002920,2024-09-08 10:00:00,SKU047,WH001,STORE006,TRANSFER_STORE,34
MV002921,2024-08-22 06:00:00,SKU079,WH002,STORE008,INBOUND,38
MV002922,2023-03-25 09:00:00,SKU060,WH003,STORE003,TRANSFER_STORE,68
MV002923,2023-08-20 09:00:00,SKU005,WH002,STORE003,TRANSFER_STORE,70
MV002924,2023-10-06 10:00:00,SKU048,WH001,STORE005,RETURNS,97
MV002925,2023-08-09 13:00:00,SKU074,WH003,STORE001,TRANSFER_STORE,35
MV002926,2024-11-12 12:00:00,SKU022,WH002,STORE005,TRANSFER_STORE,93
MV002927,2024-05-08 16:00:00,SKU023,WH003,STORE009,TRANSFER_STORE,77
MV002928,2023-07-30 16:00:00,SKU045,WH001,STORE005,TRANSFER_STORE,31
MV002929,2023-10-08 14:00:00,SKU079,WH001,STORE007,TRANSFER_STORE,16
MV002930,2023-04-13 10:00:00,SKU052,WH001,STORE010,TRANSFER_STORE,66
MV002931,2023-02-16 15:00:00,SKU071,WH003,STORE009,TRANSFER_STORE,71
MV002932,2024-07-12 18:00:00,SKU046,WH003,STORE008,TRANSFER_STORE,27
MV002933,2024-12-08 10:00:00,SKU038,WH001,STORE005,TRANSFER_STORE,19
MV002934,2023-04-01 17:00:00,SKU040,WH003,STORE002,INBOUND,40
MV002935,2023-03-05 07:00:00,SKU015,WH003,STORE005,TRANSFER_STORE,35
MV002936,2024-03-20 13:00:00,SKU069,WH001,STORE010,TRANSFER_STORE,64
MV002937,2024-09-06 09:00:00,SKU012,WH001,STORE008,TRANSFER_STORE,99
MV002938,2023-02-08 07:00:00,SKU077,WH002,STORE001,TRANSFER_STORE,34
MV002939,2023-09-15 14:00:00,SKU067,WH001,STORE010,TRANSFER_STORE,61
MV002940,2023-04-04 07:00:00,SKU057,WH003,STORE004,TRANSFER_STORE,27
MV002941,2024-02-15 06:00:00,SKU019,WH002,STORE001,INBOUND,33
MV002942,2023-10-17 15:00:00,SKU030,WH003,STORE005,TRANSFER_STORE,24
MV002943,2024-11-01 17:00:00,SKU079,WH002,STORE002,RETURNS,17
MV002944,2024-08-27 16:00:00,SKU018,WH003,STORE002,TRANSFER_STORE,52
MV002945,2024-11-04 07:00:00,SKU063,WH002,STORE007,INBOUND,98
MV002946,2023-01-26 06:00:00,SKU007,WH002,STORE004,TRANSFER_STORE,33
MV002947,2023-11-16 16:00:00,SKU060,WH003,STORE002,INBOUND,94
MV002948,2023-06-15 06:00:00,SKU078,WH002,STORE003,TRANSFER_STORE,74
MV002949,2023-06-04 14:00:00,SKU063,WH003,STORE003,TRANSFER_STORE,35
MV002950,2024-07-29 12:00:00,SKU057,WH003,STORE002,TRANSFER_STORE,83
MV002951,2024-03-03 07:00:00,SKU075,WH002,STORE007,INBOUND,35
MV002952,2024-02-18 14:00:00,SKU039,WH001,STORE001,TRANSFER_STORE,75
MV002953,2023-02-03 17:00:00,SKU043,WH001,STORE009,TRANSFER_STORE,49
MV002954,2023-03-16 15:00:00,SKU056,WH001,STORE005,TRANSFER_STORE,23
MV002955,2024-09-08 06:00:00,SKU010,WH003,STORE004,INBOUND,42
MV002956,2023-09-10 10:00:00,SKU020,WH003,STORE003,INBOUND,66
MV002957,2023-05-28 07:00:00,SKU064,WH001,STORE003,INBOUND,48
MV002958,2023-07-25 10:00:00,SKU039,WH003,STORE003,INBOUND,10
MV002959,2024-05-28 17:00:00,SKU028,WH001,STORE001,TRANSFER_STORE,46
MV002960,2023-12-04 10:00:00,SKU030,WH003,STORE002,TRANSFER_STORE,27
MV002961,2024-07-20 10:00:00,SKU058,WH003,STORE007,INBOUND,39
MV002962,2023-06-09 06:00:00,SKU070,WH003,STORE003,INBOUND,36
MV002963,2023-08-03 11:00:00,SKU062,WH001,STORE006,RETURNS,69
MV002964,2023-07-22 07:00:00,SKU001,WH002,STORE004,TRANSFER_STORE,58
MV002965,2024-03-11 06:00:00,SKU068,WH003,STORE010,TRANSFER_STORE,39
MV002966,2024-12-13 13:00:00,SKU025,WH003,STORE005,TRANSFER_STORE,54
MV002967,2024-08-02 16:00:00,SKU039,WH001,STORE008,INBOUND,30
MV002968,2023-04-09 13:00:00,SKU011,WH001,STORE002,RETURNS,63
MV002969,2024-08-28 07:00:00,SKU059,WH003,STORE010,INBOUND,25
MV002970,2023-07-30 14:00:00,SKU037,WH003,STORE005,TRANSFER_STORE,90
MV002971,2024-01-27 06:00:00,SKU076,WH002,STORE002,INBOUND,27
MV002972,2023-03-23 11:00:00,SKU029,WH003,STORE009,TRANSFER_STORE,43
MV002973,2024-05-07 07:00:00,SKU009,WH003,STORE002,TRANSFER_STORE,30
MV002974,2024-12-19 07:00:00,SKU046,WH003,STORE001,TRANSFER_STORE,85
MV002975,2024-05-22 07:00:00,SKU076,WH002,STORE004,TRANSFER_STORE,40
MV002976,2023-07-28 08:00:00,SKU009,WH003,STORE007,TRANSFER_STORE,19
MV002977,2024-12-23 07:00:00,SKU065,WH002,STORE002,INBOUND,13
MV002978,2024-08-19 16:00:00,SKU071,WH001,STORE010,RETURNS,24
MV002979,2023-11-13 06:00:00,SKU042,WH003,STORE009,TRANSFER_STORE,62
MV002980,2023-05-19 10:00:00,SKU034,WH003,STORE001,TRANSFER_STORE,68
MV002981,2024-04-20 16:00:00,SKU028,WH003,STORE001,TRANSFER_STORE,64
MV002982,2023-01-05 08:00:00,SKU061,WH003,STORE008,INBOUND,71
MV002983,2024-06-17 14:00:00,SKU040,WH002,STORE005,TRANSFER_STORE,51
MV002984,2024-11-01 07:00:00,SKU054,WH001,STORE009,TRANSFER_STORE,37
MV002985,2023-10-24 07:00:00,SKU059,WH001,STORE008,TRANSFER_STORE,16
MV002986,2023-05-03 08:00:00,SKU078,WH002,STORE006,RETURNS,20
MV002987,2024-06-30 13:00:00,SKU045,WH002,STORE004,INBOUND,38
MV002988,2024-10-09 10:00:00,SKU080,WH002,STORE006,INBOUND,43
MV002989,2023-11-21 08:00:00,SKU039,WH002,STORE002,TRANSFER_STORE,34
MV002990,2024-05-11 17:00:00,SKU042,WH003,STORE005,INBOUND,65
MV002991,2023-03-18 18:00:00,SKU011,WH003,STORE010,TRANSFER_STORE,49
MV002992,2024-09-14 09:00:00,SKU075,WH002,STORE003,TRANSFER_STORE,96
MV002993,2024-03-22 13:00:00,SKU038,WH003,STORE003,INBOUND,72
MV002994,2024-06-06 11:00:00,SKU057,WH003,STORE001,INBOUND,59
MV002995,2024-05-17 12:00:00,SKU012,WH001,STORE008,INBOUND,20
MV002996,2023-10-29 12:00:00,SKU042,WH003,STORE010,INBOUND,69
MV002997,2023-07-12 15:00:00,SKU063,WH001,STORE003,INBOUND,73
MV002998,2023-03-15 09:00:00,SKU009,WH003,STORE001,INBOUND,13
MV002999,2024-07-21 18:00:00,SKU022,WH001,STORE004,TRANSFER_STORE,40
MV003000,2023-03-23 06:00:00,SKU038,WH001,STORE001,TRANSFER_STORE,83
MV003001,2024-10-14 13:00:00,SKU073,WH001,STORE001,INBOUND,63
MV003002,2023-11-05 15:00:00,SKU057,WH001,STORE001,TRANSFER_STORE,89
MV003003,2023-04-24 16:00:00,SKU067,WH002,STORE002,INBOUND,65
MV003004,2024-01-24 07:00:00,SKU030,WH003,STORE001,TRANSFER_STORE,53
MV003005,2024-08-14 10:00:00,SKU026,WH002,STORE006,TRANSFER_STORE,90
MV003006,2023-06-23 09:00:00,SKU072,WH003,STORE007,TRANSFER_STORE,14
MV003007,2024-10-18 08:00:00,SKU054,WH002,STORE001,INBOUND,76
MV003008,2023-05-02 11:00:00,SKU032,WH003,STORE010,TRANSFER_STORE,89
MV003009,2023-10-18 06:00:00,SKU022,WH002,STORE001,TRANSFER_STORE,77
MV003010,2023-03-19 17:00:00,SKU008,WH002,STORE010,TRANSFER_STORE,18
MV003011,2023-09-01 07:00:00,SKU066,WH001,STORE009,INBOUND,13
MV003012,2023-12-10 09:00:00,SKU014,WH002,STORE009,RETURNS,94
MV003013,2023-12-06 06:00:00,SKU005,WH001,STORE001,TRANSFER_STORE,83
MV003014,2024-02-25 15:00:00,SKU013,WH001,STORE008,TRANSFER_STORE,90
MV003015,2024-11-10 12:00:00,SKU077,WH002,STORE003,INBOUND,25
MV003016,2024-11-08 08:00:00,SKU024,WH003,STORE007,TRANSFER_STORE,79
MV003017,2024-02-02 07:00:00,SKU035,WH002,STORE001,TRANSFER_STORE,24
MV003018,2024-02-21 14:00:00,SKU078,WH001,STORE007,TRANSFER_STORE,61
MV003019,2023-09-17 11:00:00,SKU068,WH001,STORE001,INBOUND,40
MV003020,2023-12-12 08:00:00,SKU026,WH002,STORE003,TRANSFER_STORE,89
MV003021,2023-11-27 08:00:00,SKU074,WH002,STORE007,TRANSFER_STORE,53
MV003022,2024-11-02 13:00:00,SKU038,WH002,STORE001,TRANSFER_STORE,45
MV003023,2023-11-16 07:00:00,SKU034,WH002,STORE009,TRANSFER_STORE,11
MV003024,2023-01-03 08:00:00,SKU034,WH003,STORE005,TRANSFER_STORE,37
MV003025,2024-10-10 11:00:00,SKU019,WH001,STORE002,TRANSFER_STORE,49
MV003026,2023-10-17 13:00:00,SKU003,WH002,STORE004,INBOUND,72
MV003027,2023-03-08 17:00:00,SKU036,WH002,STORE008,TRANSFER_STORE,72
MV003028,2024-04-22 15:00:00,SKU004,WH002,STORE004,INBOUND,26
MV003029,2024-07-09 15:00:00,SKU026,WH001,STORE010,TRANSFER_STORE,47
MV003030,2024-12-22 15:00:00,SKU075,WH001,STORE005,TRANSFER_STORE,45
MV003031,2023-10-10 14:00:00,SKU003,WH001,STORE002,TRANSFER_STORE,41
MV003032,2024-06-22 11:00:00,SKU049,WH002,STORE005,RETURNS,63
MV003033,2024-03-12 12:00:00,SKU009,WH001,STORE007,INBOUND,68
MV003034,2024-09-11 10:00:00,SKU046,WH002,STORE009,TRANSFER_STORE,34
MV003035,2024-06-02 15:00:00,SKU066,WH002,STORE008,TRANSFER_STORE,86
MV003036,2024-09-04 09:00:00,SKU014,WH003,STORE010,RETURNS,23
MV003037,2023-03-01 06:00:00,SKU003,WH003,STORE006,TRANSFER_STORE,53
MV003038,2024-01-14 07:00:00,SKU002,WH003,STORE009,TRANSFER_STORE,34
MV003039,2024-08-28 16:00:00,SKU033,WH001,STORE007,INBOUND,44
MV003040,2024-12-18 17:00:00,SKU010,WH003,STORE003,INBOUND,88
MV003041,2023-12-15 12:00:00,SKU053,WH001,STORE001,INBOUND,88
MV003042,2024-04-07 11:00:00,SKU044,WH002,STORE005,TRANSFER_STORE,56
MV003043,2024-11-10 12:00:00,SKU038,WH003,STORE009,TRANSFER_STORE,56
MV003044,2023-08-02 11:00:00,SKU021,WH003,STORE008,TRANSFER_STORE,26
MV003045,2024-01-08 18:00:00,SKU035,WH001,STORE006,TRANSFER_STORE,98
MV003046,2024-05-31 10:00:00,SKU067,WH001,STORE008,TRANSFER_STORE,32
MV003047,2023-05-30 08:00:00,SKU022,WH003,STORE008,INBOUND,96
MV003048,2024-04-04 16:00:00,SKU020,WH001,STORE003,RETURNS,26
MV003049,2023-03-30 13:00:00,SKU068,WH001,STORE006,INBOUND,38
MV003050,2023-06-09 12:00:00,SKU008,WH001,STORE007,INBOUND,11
MV003051,2024-02-18 08:00:00,SKU051,WH002,STORE002,TRANSFER_STORE,20
MV003052,2024-10-31 11:00:00,SKU026,WH003,STORE007,TRANSFER_STORE,25
MV003053,2024-02-19 11:00:00,SKU051,WH001,STORE010,RETURNS,60
MV003054,2023-01-27 10:00:00,SKU065,WH001,STORE006,TRANSFER_STORE,90
MV003055,2024-01-27 06:00:00,SKU026,WH002,STORE002,RETURNS,30
MV003056,2024-05-02 06:00:00,SKU047,WH002,STORE002,INBOUND,30
MV003057,2024-11-10 06:00:00,SKU043,WH002,STORE006,TRANSFER_STORE,15
MV003058,2023-03-26 10:00:00,SKU009,WH002,STORE003,RETURNS,55
MV003059,2024-10-31 10:00:00,SKU035,WH003,STORE006,TRANSFER_STORE,32
