po_id,datetime,product_id,qty,customer_id,promotion_id,store_id,price
PO007763,2024-06-18 17:41:00,SKU017,1,CUST350,NO_PROMO,STORE006,186.91
PO007764,2024-11-16 18:46:00,SKU057,1,CUST456,NO_PROMO,STORE001,89.82
PO007765,2023-11-11 14:19:00,SKU001,5,CUST322,PROMO003,STORE003,218.54
PO007766,2023-06-12 08:15:00,SKU013,1,CUST315,PROMO011,STORE004,424.6
PO007767,2024-03-05 20:45:00,SKU027,2,CUST433,NO_PROMO,STORE010,139.85
PO007768,2023-05-14 13:46:00,SKU070,2,CUST482,PROMO013,STORE007,494.1
PO007769,2024-06-25 14:13:00,SKU059,4,CUST059,PROMO015,STORE003,70.35
PO007770,2023-04-17 12:49:00,SKU006,3,CUST151,NO_PROMO,STORE004,120.2
PO007771,2023-09-15 09:29:00,SKU023,2,CUST259,NO_PROMO,STORE007,181.47
PO007772,2023-02-11 21:24:00,SKU010,1,CUST440,NO_PROMO,STORE004,368.63
PO007773,2023-10-26 18:24:00,SKU051,1,CUST372,PROMO011,STORE009,486.31
PO007774,2023-06-10 13:48:00,SKU019,1,CUST058,PROMO020,STORE006,244.38
PO007775,2024-01-18 20:18:00,SKU051,3,CUST216,NO_PROMO,STORE002,486.31
PO007776,2023-02-13 10:25:00,SKU068,2,CUST062,NO_PROMO,STORE001,410.99
PO007777,2023-08-23 19:43:00,SKU042,3,CUST146,NO_PROMO,STORE008,272.83
PO007778,2024-01-13 13:34:00,SKU057,2,CUST445,NO_PROMO,STORE003,89.82
PO007779,2024-11-30 10:18:00,SKU068,2,CUST382,NO_PROMO,STORE007,410.99
PO007780,2023-07-16 21:58:00,SKU038,1,CUST239,NO_PROMO,STORE004,93.95
PO007781,2023-01-24 18:05:00,SKU062,1,CUST293,NO_PROMO,STORE003,172.11
PO007782,2024-04-26 14:19:00,SKU007,1,CUST182,NO_PROMO,STORE009,76.14
PO007783,2024-02-26 20:17:00,SKU071,2,CUST369,NO_PROMO,STORE006,397.51
PO007784,2023-10-25 16:36:00,SKU050,1,CUST095,NO_PROMO,STORE006,133.18
PO007785,2024-06-27 16:58:00,SKU052,2,CUST078,NO_PROMO,STORE006,398.81
PO007786,2023-01-24 20:14:00,SKU026,2,CUST449,PROMO010,STORE003,403.33
PO007787,2023-04-22 13:15:00,SKU026,1,CUST142,NO_PROMO,STORE006,403.33
PO007788,2024-07-23 19:32:00,SKU019,1,CUST105,PROMO004,STORE004,244.38
PO007789,2024-06-15 10:53:00,SKU009,1,CUST261,NO_PROMO,STORE002,320.5
PO007790,2023-10-10 13:46:00,SKU061,1,CUST095,NO_PROMO,STORE003,224.9
PO007791,2023-05-18 15:39:00,SKU020,2,CUST223,PROMO009,STORE004,181.05
PO007792,2024-12-14 08:43:00,SKU050,1,CUST478,NO_PROMO,STORE001,133.18
PO007793,2024-12-05 13:02:00,SKU080,3,CUST484,PROMO016,STORE007,102.14
PO007794,2023-10-24 18:40:00,SKU022,3,CUST190,NO_PROMO,STORE005,112.77
PO007795,2023-02-28 21:18:00,SKU013,1,CUST129,NO_PROMO,STORE009,424.6
PO007796,2023-09-02 11:58:00,SKU012,2,CUST319,NO_PROMO,STORE006,486.46
PO007797,2023-08-10 11:48:00,SKU010,2,CUST195,NO_PROMO,STORE008,368.63
PO007798,2023-12-30 11:53:00,SKU065,2,CUST020,NO_PROMO,STORE009,176.42
PO007799,2024-06-22 12:37:00,SKU030,1,CUST299,PROMO019,STORE006,70.9
PO007800,2023-11-19 19:07:00,SKU008,1,CUST240,NO_PROMO,STORE007,439.78
PO007801,2024-02-09 19:14:00,SKU021,1,CUST235,NO_PROMO,STORE006,325.33
PO007802,2023-05-25 20:06:00,SKU022,1,CUST085,NO_PROMO,STORE006,112.77
PO007803,2023-04-03 09:45:00,SKU018,3,CUST094,NO_PROMO,STORE002,286.14
PO007804,2024-09-06 15:33:00,SKU066,2,CUST042,PROMO023,STORE005,294.21
PO007805,2024-04-22 19:56:00,SKU048,4,CUST364,PROMO013,STORE006,284.03
PO007806,2023-05-07 16:03:00,SKU044,1,CUST350,NO_PROMO,STORE010,459.19
PO007807,2024-09-13 11:15:00,SKU009,1,CUST453,PROMO016,STORE005,320.5
PO007808,2024-08-30 09:40:00,SKU067,2,CUST074,NO_PROMO,STORE004,113.42
PO007809,2024-11-26 11:31:00,SKU054,1,CUST472,NO_PROMO,STORE006,452.67
PO007810,2023-08-10 10:25:00,SKU026,1,CUST365,NO_PROMO,STORE006,403.33
PO007811,2024-10-21 13:14:00,SKU026,2,CUST115,PROMO007,STORE008,403.33
PO007812,2023-02-10 14:54:00,SKU034,1,CUST423,NO_PROMO,STORE008,477.0
PO007813,2023-02-05 19:04:00,SKU008,2,CUST190,PROMO001,STORE010,439.78
PO007814,2023-03-27 20:39:00,SKU010,1,CUST432,NO_PROMO,STORE001,368.63
PO007815,2024-06-01 15:48:00,SKU048,2,CUST125,NO_PROMO,STORE002,284.03
PO007816,2023-12-02 14:06:00,SKU055,3,CUST006,PROMO005,STORE001,319.05
PO007817,2024-04-17 16:54:00,SKU054,1,CUST458,PROMO009,STORE010,452.67
PO007818,2024-02-21 20:35:00,SKU078,4,CUST379,PROMO008,STORE007,83.32
PO007819,2024-06-21 08:00:00,SKU040,2,CUST042,NO_PROMO,STORE008,248.07
PO007820,2023-07-09 11:52:00,SKU015,4,CUST058,NO_PROMO,STORE003,131.82
PO007821,2023-01-28 20:01:00,SKU018,1,CUST427,NO_PROMO,STORE003,286.14
PO007822,2024-08-23 09:21:00,SKU023,2,CUST010,NO_PROMO,STORE007,181.47
PO007823,2024-02-29 09:35:00,SKU062,1,CUST089,NO_PROMO,STORE008,172.11
PO007824,2023-05-11 21:38:00,SKU046,3,CUST334,PROMO002,STORE006,348.14
PO007825,2024-06-20 08:15:00,SKU039,2,CUST111,PROMO003,STORE008,357.9
PO007826,2024-12-05 14:21:00,SKU015,1,CUST039,NO_PROMO,STORE002,131.82
PO007827,2024-04-28 18:44:00,SKU053,4,CUST397,PROMO011,STORE007,472.77
PO007828,2024-05-24 12:46:00,SKU064,1,CUST459,NO_PROMO,STORE005,210.54
PO007829,2023-10-18 21:38:00,SKU063,1,CUST167,PROMO017,STORE006,422.93
PO007830,2023-05-03 19:58:00,SKU080,2,CUST011,NO_PROMO,STORE007,102.14
PO007831,2024-03-01 08:56:00,SKU016,2,CUST110,NO_PROMO,STORE009,132.53
PO007832,2024-09-27 18:13:00,SKU070,1,CUST497,NO_PROMO,STORE007,494.1
PO007833,2024-02-06 13:39:00,SKU066,1,CUST016,NO_PROMO,STORE001,294.21
PO007834,2023-12-21 10:56:00,SKU013,4,CUST033,NO_PROMO,STORE005,424.6
PO007835,2023-03-01 09:19:00,SKU047,2,CUST233,NO_PROMO,STORE004,190.27
PO007836,2024-09-10 09:51:00,SKU009,1,CUST489,PROMO021,STORE008,320.5
PO007837,2023-05-07 21:33:00,SKU063,1,CUST188,NO_PROMO,STORE007,422.93
PO007838,2024-10-16 20:36:00,SKU034,5,CUST224,PROMO026,STORE004,477.0
PO007839,2023-10-21 09:34:00,SKU029,2,CUST059,PROMO029,STORE003,316.59
PO007840,2023-10-27 11:14:00,SKU037,4,CUST458,NO_PROMO,STORE006,187.08
PO007841,2024-02-11 16:30:00,SKU043,1,CUST051,NO_PROMO,STORE008,65.47
PO007842,2023-12-18 21:01:00,SKU064,2,CUST271,NO_PROMO,STORE003,210.54
PO007843,2024-08-23 10:48:00,SKU024,2,CUST464,NO_PROMO,STORE005,214.86
PO007844,2024-02-22 11:10:00,SKU071,1,CUST043,NO_PROMO,STORE010,397.51
PO007845,2023-06-11 11:38:00,SKU034,2,CUST027,NO_PROMO,STORE001,477.0
PO007846,2024-09-08 16:09:00,SKU048,2,CUST056,NO_PROMO,STORE010,284.03
PO007847,2023-03-17 11:28:00,SKU012,1,CUST121,NO_PROMO,STORE010,486.46
PO007848,2023-10-09 13:21:00,SKU023,3,CUST113,PROMO024,STORE008,181.47
PO007849,2024-03-04 09:05:00,SKU079,3,CUST316,NO_PROMO,STORE007,211.31
PO007850,2023-09-19 08:44:00,SKU013,3,CUST115,NO_PROMO,STORE008,424.6
PO007851,2023-10-29 10:33:00,SKU045,3,CUST109,PROMO005,STORE002,166.45
PO007852,2024-07-02 14:47:00,SKU065,1,CUST480,NO_PROMO,STORE007,176.42
PO007853,2023-02-13 21:23:00,SKU047,1,CUST454,NO_PROMO,STORE004,190.27
PO007854,2024-10-07 08:49:00,SKU058,3,CUST175,PROMO025,STORE002,138.19
PO007855,2023-12-12 11:31:00,SKU005,1,CUST112,NO_PROMO,STORE009,120.21
PO007856,2024-02-09 14:27:00,SKU077,1,CUST100,PROMO029,STORE005,397.07
PO007857,2023-02-17 16:44:00,SKU005,2,CUST008,NO_PROMO,STORE007,120.21
PO007858,2023-04-09 09:47:00,SKU060,1,CUST447,NO_PROMO,STORE004,196.4
PO007859,2023-05-12 14:49:00,SKU021,2,CUST473,PROMO022,STORE010,325.33
PO007860,2023-01-19 08:12:00,SKU024,1,CUST135,PROMO027,STORE004,214.86
PO007861,2023-02-26 16:56:00,SKU018,1,CUST251,PROMO018,STORE003,286.14
PO007862,2023-07-28 13:24:00,SKU021,4,CUST337,PROMO006,STORE001,325.33
PO007863,2024-02-12 17:05:00,SKU054,3,CUST240,NO_PROMO,STORE002,452.67
PO007864,2023-01-28 14:09:00,SKU010,3,CUST222,NO_PROMO,STORE009,368.63
PO007865,2024-12-02 15:04:00,SKU024,2,CUST386,PROMO017,STORE001,214.86
PO007866,2023-11-25 19:13:00,SKU060,3,CUST145,NO_PROMO,STORE005,196.4
PO007867,2023-04-13 10:49:00,SKU057,3,CUST377,NO_PROMO,STORE002,89.82
PO007868,2023-08-12 12:57:00,SKU023,2,CUST004,PROMO008,STORE004,181.47
PO007869,2023-12-15 13:03:00,SKU022,4,CUST282,NO_PROMO,STORE007,112.77
PO007870,2024-03-16 16:35:00,SKU068,1,CUST334,NO_PROMO,STORE005,410.99
PO007871,2023-07-07 14:36:00,SKU034,4,CUST328,PROMO005,STORE001,477.0
PO007872,2023-04-22 15:40:00,SKU070,1,CUST197,NO_PROMO,STORE003,494.1
PO007873,2024-05-11 14:48:00,SKU028,2,CUST389,NO_PROMO,STORE010,281.41
PO007874,2024-07-28 18:57:00,SKU039,1,CUST128,PROMO009,STORE009,357.9
PO007875,2023-05-27 17:13:00,SKU042,2,CUST261,NO_PROMO,STORE001,272.83
PO007876,2024-06-21 21:16:00,SKU023,2,CUST091,NO_PROMO,STORE010,181.47
PO007877,2023-10-25 19:02:00,SKU070,5,CUST325,PROMO015,STORE004,494.1
PO007878,2023-04-29 11:19:00,SKU080,5,CUST259,NO_PROMO,STORE005,102.14
PO007879,2024-07-21 08:50:00,SKU002,4,CUST422,PROMO008,STORE010,477.82
PO007880,2024-06-24 15:49:00,SKU024,1,CUST094,NO_PROMO,STORE003,214.86
PO007881,2023-07-18 13:19:00,SKU017,5,CUST257,PROMO002,STORE003,186.91
PO007882,2023-09-01 15:55:00,SKU065,1,CUST136,NO_PROMO,STORE001,176.42
PO007883,2024-11-14 16:47:00,SKU070,3,CUST013,NO_PROMO,STORE006,494.1
PO007884,2024-06-25 10:26:00,SKU069,1,CUST468,NO_PROMO,STORE004,83.55
PO007885,2023-02-17 11:14:00,SKU060,2,CUST198,PROMO020,STORE008,196.4
PO007886,2024-10-22 13:39:00,SKU050,4,CUST498,NO_PROMO,STORE006,133.18
PO007887,2023-05-08 08:06:00,SKU012,4,CUST178,PROMO019,STORE003,486.46
PO007888,2024-11-14 13:28:00,SKU047,2,CUST112,NO_PROMO,STORE007,190.27
PO007889,2024-12-08 19:01:00,SKU067,3,CUST264,PROMO020,STORE003,113.42
PO007890,2024-09-12 21:03:00,SKU065,1,CUST414,NO_PROMO,STORE009,176.42
PO007891,2024-06-03 13:36:00,SKU027,2,CUST369,PROMO028,STORE008,139.85
PO007892,2024-08-17 19:04:00,SKU048,2,CUST424,NO_PROMO,STORE003,284.03
PO007893,2023-10-24 12:36:00,SKU062,1,CUST079,NO_PROMO,STORE002,172.11
PO007894,2023-07-06 08:45:00,SKU044,1,CUST378,NO_PROMO,STORE003,459.19
PO007895,2024-04-08 12:37:00,SKU019,1,CUST256,NO_PROMO,STORE004,244.38
PO007896,2023-06-19 14:48:00,SKU059,2,CUST074,NO_PROMO,STORE003,70.35
PO007897,2024-09-04 19:36:00,SKU008,1,CUST383,NO_PROMO,STORE009,439.78
PO007898,2024-09-30 18:26:00,SKU055,1,CUST161,NO_PROMO,STORE010,319.05
PO007899,2024-10-01 17:51:00,SKU047,1,CUST201,NO_PROMO,STORE002,190.27
PO007900,2024-01-20 21:49:00,SKU002,2,CUST369,NO_PROMO,STORE008,477.82
PO007901,2024-11-03 12:53:00,SKU039,2,CUST308,NO_PROMO,STORE007,357.9
PO007902,2024-07-19 18:38:00,SKU045,2,CUST377,NO_PROMO,STORE001,166.45
PO007903,2024-09-06 19:46:00,SKU032,2,CUST033,PROMO007,STORE006,126.74
PO007904,2024-11-23 18:48:00,SKU065,1,CUST073,NO_PROMO,STORE006,176.42
PO007905,2024-04-12 09:56:00,SKU038,1,CUST462,NO_PROMO,STORE009,93.95
PO007906,2024-06-18 12:09:00,SKU077,3,CUST352,NO_PROMO,STORE010,397.07
PO007907,2024-07-02 20:23:00,SKU011,1,CUST293,NO_PROMO,STORE008,59.26
PO007908,2024-08-16 14:40:00,SKU010,1,CUST198,NO_PROMO,STORE007,368.63
PO007909,2024-08-05 11:09:00,SKU059,2,CUST325,NO_PROMO,STORE007,70.35
PO007910,2023-12-05 17:06:00,SKU055,1,CUST388,NO_PROMO,STORE005,319.05
PO007911,2023-10-29 08:49:00,SKU020,3,CUST316,PROMO011,STORE002,181.05
PO007912,2024-05-27 12:36:00,SKU017,1,CUST240,PROMO020,STORE010,186.91
PO007913,2024-09-25 20:54:00,SKU068,2,CUST464,NO_PROMO,STORE005,410.99
PO007914,2023-07-19 10:56:00,SKU005,1,CUST074,NO_PROMO,STORE001,120.21
PO007915,2023-07-14 09:11:00,SKU060,1,CUST031,NO_PROMO,STORE010,196.4
PO007916,2023-08-17 12:49:00,SKU023,1,CUST479,PROMO013,STORE006,181.47
PO007917,2023-05-25 20:27:00,SKU046,3,CUST014,PROMO020,STORE002,348.14
PO007918,2024-02-18 17:35:00,SKU052,4,CUST205,NO_PROMO,STORE001,398.81
PO007919,2023-02-26 14:39:00,SKU010,1,CUST316,NO_PROMO,STORE001,368.63
PO007920,2024-12-17 08:35:00,SKU046,3,CUST068,PROMO027,STORE001,348.14
PO007921,2024-04-29 10:25:00,SKU028,2,CUST128,NO_PROMO,STORE004,281.41
PO007922,2024-10-17 09:29:00,SKU043,4,CUST494,PROMO004,STORE005,65.47
PO007923,2024-03-03 08:41:00,SKU026,3,CUST026,PROMO004,STORE005,403.33
PO007924,2024-03-28 10:47:00,SKU055,1,CUST408,PROMO010,STORE001,319.05
PO007925,2023-08-10 12:35:00,SKU048,2,CUST184,NO_PROMO,STORE006,284.03
PO007926,2023-08-22 16:38:00,SKU029,2,CUST137,NO_PROMO,STORE003,316.59
PO007927,2023-08-14 13:42:00,SKU027,1,CUST291,PROMO027,STORE004,139.85
PO007928,2024-11-09 17:58:00,SKU018,1,CUST106,PROMO004,STORE005,286.14
PO007929,2024-01-06 18:15:00,SKU060,4,CUST463,NO_PROMO,STORE004,196.4
PO007930,2024-06-16 10:42:00,SKU074,4,CUST024,NO_PROMO,STORE004,416.96
PO007931,2024-07-28 20:01:00,SKU069,3,CUST415,PROMO014,STORE010,83.55
PO007932,2023-10-19 21:00:00,SKU074,5,CUST339,NO_PROMO,STORE001,416.96
PO007933,2023-12-19 14:56:00,SKU021,3,CUST450,PROMO016,STORE002,325.33
PO007934,2024-11-10 09:09:00,SKU024,1,CUST194,PROMO011,STORE002,214.86
PO007935,2024-12-12 17:39:00,SKU003,1,CUST169,NO_PROMO,STORE002,379.4
PO007936,2024-03-20 13:01:00,SKU062,1,CUST036,NO_PROMO,STORE010,172.11
PO007937,2024-07-16 20:54:00,SKU002,1,CUST101,NO_PROMO,STORE001,477.82
PO007938,2023-05-31 14:37:00,SKU066,1,CUST034,NO_PROMO,STORE010,294.21
PO007939,2024-01-03 16:43:00,SKU042,2,CUST377,NO_PROMO,STORE008,272.83
PO007940,2023-05-31 14:42:00,SKU034,3,CUST039,NO_PROMO,STORE001,477.0
PO007941,2023-09-30 09:50:00,SKU042,3,CUST211,PROMO021,STORE008,272.83
PO007942,2024-07-17 14:36:00,SKU020,2,CUST230,PROMO012,STORE001,181.05
PO007943,2024-01-23 13:26:00,SKU068,4,CUST279,NO_PROMO,STORE010,410.99
PO007944,2024-10-07 09:59:00,SKU045,2,CUST080,NO_PROMO,STORE003,166.45
PO007945,2023-08-10 08:35:00,SKU075,3,CUST238,NO_PROMO,STORE009,368.09
PO007946,2024-05-08 20:27:00,SKU042,1,CUST172,NO_PROMO,STORE008,272.83
PO007947,2023-04-11 18:53:00,SKU047,1,CUST326,NO_PROMO,STORE002,190.27
PO007948,2024-12-03 10:49:00,SKU005,4,CUST442,NO_PROMO,STORE004,120.21
PO007949,2023-07-14 20:33:00,SKU049,1,CUST059,PROMO030,STORE008,296.02
PO007950,2023-11-18 17:21:00,SKU037,2,CUST410,NO_PROMO,STORE009,187.08
PO007951,2023-05-04 12:53:00,SKU034,1,CUST022,NO_PROMO,STORE007,477.0
PO007952,2023-07-16 20:17:00,SKU073,2,CUST365,NO_PROMO,STORE001,52.48
PO007953,2024-02-13 16:09:00,SKU070,5,CUST367,PROMO003,STORE008,494.1
PO007954,2023-09-04 17:50:00,SKU018,1,CUST344,NO_PROMO,STORE001,286.14
PO007955,2023-11-15 21:32:00,SKU078,3,CUST238,NO_PROMO,STORE009,83.32
PO007956,2023-10-06 18:57:00,SKU019,1,CUST296,PROMO020,STORE008,244.38
PO007957,2023-02-11 21:01:00,SKU078,1,CUST341,PROMO022,STORE004,83.32
PO007958,2023-06-18 15:48:00,SKU040,1,CUST094,PROMO027,STORE010,248.07
PO007959,2023-08-18 08:00:00,SKU017,3,CUST244,NO_PROMO,STORE004,186.91
PO007960,2024-11-14 21:32:00,SKU060,1,CUST011,NO_PROMO,STORE004,196.4
PO007961,2024-03-20 17:25:00,SKU042,2,CUST117,PROMO028,STORE006,272.83
PO007962,2024-02-03 09:03:00,SKU072,1,CUST265,NO_PROMO,STORE002,139.42
PO007963,2023-04-30 21:48:00,SKU065,1,CUST012,NO_PROMO,STORE004,176.42
PO007964,2024-02-01 16:12:00,SKU053,3,CUST154,PROMO005,STORE004,472.77
PO007965,2023-03-18 09:42:00,SKU007,1,CUST038,NO_PROMO,STORE008,76.14
PO007966,2023-07-17 21:39:00,SKU005,1,CUST499,NO_PROMO,STORE002,120.21
PO007967,2023-12-09 21:52:00,SKU024,1,CUST131,NO_PROMO,STORE008,214.86
PO007968,2023-01-27 08:04:00,SKU028,2,CUST382,PROMO002,STORE010,281.41
PO007969,2024-01-20 16:03:00,SKU062,2,CUST225,PROMO022,STORE002,172.11
PO007970,2024-09-18 18:17:00,SKU017,1,CUST143,PROMO007,STORE009,186.91
PO007971,2023-03-24 12:40:00,SKU020,1,CUST431,NO_PROMO,STORE009,181.05
PO007972,2024-09-13 09:54:00,SKU003,1,CUST389,NO_PROMO,STORE006,379.4
PO007973,2023-11-26 08:29:00,SKU037,1,CUST054,PROMO016,STORE010,187.08
PO007974,2024-02-22 20:11:00,SKU015,3,CUST024,NO_PROMO,STORE005,131.82
PO007975,2024-10-06 16:12:00,SKU051,3,CUST395,NO_PROMO,STORE007,486.31
PO007976,2024-08-19 15:41:00,SKU048,2,CUST121,NO_PROMO,STORE008,284.03
PO007977,2024-02-26 18:09:00,SKU008,1,CUST119,PROMO020,STORE008,439.78
PO007978,2023-02-21 19:23:00,SKU013,2,CUST161,NO_PROMO,STORE003,424.6
PO007979,2023-08-14 18:17:00,SKU048,3,CUST471,NO_PROMO,STORE003,284.03
PO007980,2023-10-04 08:57:00,SKU003,2,CUST074,NO_PROMO,STORE005,379.4
PO007981,2024-05-22 15:28:00,SKU065,3,CUST185,NO_PROMO,STORE005,176.42
PO007982,2024-09-05 12:25:00,SKU073,2,CUST436,PROMO030,STORE002,52.48
PO007983,2023-06-16 08:45:00,SKU031,2,CUST192,NO_PROMO,STORE005,323.4
PO007984,2024-04-04 10:46:00,SKU026,1,CUST427,NO_PROMO,STORE001,403.33
PO007985,2024-02-17 20:55:00,SKU056,2,CUST220,NO_PROMO,STORE007,464.84
PO007986,2024-02-26 18:08:00,SKU034,1,CUST487,PROMO007,STORE007,477.0
PO007987,2024-09-02 10:22:00,SKU009,3,CUST121,PROMO005,STORE001,320.5
PO007988,2023-01-20 16:51:00,SKU062,3,CUST209,NO_PROMO,STORE003,172.11
PO007989,2023-04-05 19:55:00,SKU013,3,CUST384,NO_PROMO,STORE008,424.6
PO007990,2024-05-18 19:40:00,SKU069,1,CUST300,NO_PROMO,STORE009,83.55
PO007991,2024-04-30 14:59:00,SKU041,1,CUST346,NO_PROMO,STORE003,104.92
PO007992,2023-02-18 10:36:00,SKU077,1,CUST473,NO_PROMO,STORE006,397.07
PO007993,2024-12-17 17:04:00,SKU001,2,CUST164,NO_PROMO,STORE006,218.54
PO007994,2023-09-27 08:25:00,SKU047,3,CUST268,NO_PROMO,STORE006,190.27
PO007995,2024-06-20 18:34:00,SKU004,2,CUST440,NO_PROMO,STORE005,319.4
PO007996,2023-09-27 09:12:00,SKU063,1,CUST003,NO_PROMO,STORE006,422.93
PO007997,2023-07-23 11:29:00,SKU052,4,CUST050,NO_PROMO,STORE006,398.81
PO007998,2023-08-26 09:59:00,SKU010,5,CUST413,NO_PROMO,STORE010,368.63
PO007999,2023-05-16 13:22:00,SKU028,1,CUST364,PROMO004,STORE006,281.41
PO008000,2023-06-25 11:22:00,SKU006,2,CUST472,NO_PROMO,STORE008,120.2
PO008001,2024-02-15 09:29:00,SKU027,3,CUST211,PROMO017,STORE006,139.85
PO008002,2024-07-11 09:29:00,SKU012,2,CUST461,NO_PROMO,STORE003,486.46
PO008003,2023-01-11 11:54:00,SKU062,4,CUST016,NO_PROMO,STORE007,172.11
PO008004,2023-06-18 18:06:00,SKU052,1,CUST168,NO_PROMO,STORE006,398.81
PO008005,2023-03-22 17:10:00,SKU048,2,CUST283,NO_PROMO,STORE009,284.03
PO008006,2023-01-01 14:07:00,SKU067,2,CUST379,NO_PROMO,STORE004,113.42
PO008007,2023-08-13 20:27:00,SKU046,3,CUST326,NO_PROMO,STORE001,348.14
PO008008,2023-09-01 21:32:00,SKU074,3,CUST298,PROMO007,STORE006,416.96
PO008009,2024-11-16 13:08:00,SKU015,5,CUST185,NO_PROMO,STORE009,131.82
PO008010,2024-04-23 15:34:00,SKU071,2,CUST138,NO_PROMO,STORE008,397.51
PO008011,2024-08-10 13:24:00,SKU036,3,CUST125,NO_PROMO,STORE002,413.78
PO008012,2023-05-05 11:13:00,SKU014,1,CUST422,NO_PROMO,STORE003,145.55
PO008013,2024-04-03 09:57:00,SKU078,1,CUST392,NO_PROMO,STORE008,83.32
PO008014,2024-11-14 16:18:00,SKU003,1,CUST402,NO_PROMO,STORE009,379.4
PO008015,2023-11-11 12:37:00,SKU067,3,CUST480,NO_PROMO,STORE008,113.42
PO008016,2023-02-20 19:10:00,SKU019,5,CUST401,NO_PROMO,STORE010,244.38
PO008017,2024-08-15 13:03:00,SKU076,1,CUST058,NO_PROMO,STORE001,378.05
PO008018,2023-05-25 21:25:00,SKU054,1,CUST362,PROMO027,STORE003,452.67
PO008019,2023-10-29 16:02:00,SKU069,3,CUST066,NO_PROMO,STORE008,83.55
PO008020,2023-04-07 14:17:00,SKU010,2,CUST428,PROMO006,STORE001,368.63
PO008021,2023-10-19 08:15:00,SKU033,4,CUST340,NO_PROMO,STORE007,79.27
PO008022,2024-04-07 11:43:00,SKU013,1,CUST202,PROMO030,STORE004,424.6
PO008023,2023-09-14 21:06:00,SKU051,1,CUST009,NO_PROMO,STORE007,486.31
PO008024,2024-02-12 15:34:00,SKU032,1,CUST432,NO_PROMO,STORE004,126.74
PO008025,2023-04-21 10:57:00,SKU075,1,CUST423,NO_PROMO,STORE008,368.09
PO008026,2024-04-19 19:50:00,SKU024,1,CUST105,NO_PROMO,STORE006,214.86
PO008027,2024-05-26 18:32:00,SKU035,1,CUST089,NO_PROMO,STORE010,484.53
PO008028,2023-06-24 10:04:00,SKU070,1,CUST089,NO_PROMO,STORE010,494.1
PO008029,2023-01-15 21:10:00,SKU040,1,CUST344,NO_PROMO,STORE008,248.07
PO008030,2024-10-16 09:56:00,SKU054,4,CUST006,NO_PROMO,STORE001,452.67
PO008031,2024-05-18 21:37:00,SKU044,1,CUST158,NO_PROMO,STORE009,459.19
PO008032,2024-07-03 21:11:00,SKU062,1,CUST379,NO_PROMO,STORE009,172.11
PO008033,2023-04-15 18:12:00,SKU068,3,CUST330,PROMO026,STORE006,410.99
PO008034,2023-09-25 16:59:00,SKU033,2,CUST103,PROMO029,STORE009,79.27
PO008035,2024-03-05 10:36:00,SKU077,2,CUST223,PROMO019,STORE006,397.07
PO008036,2024-07-13 13:47:00,SKU056,2,CUST402,NO_PROMO,STORE006,464.84
PO008037,2024-05-18 20:46:00,SKU036,3,CUST171,NO_PROMO,STORE004,413.78
PO008038,2024-12-04 17:28:00,SKU054,3,CUST033,NO_PROMO,STORE003,452.67
PO008039,2023-08-28 20:27:00,SKU019,2,CUST181,NO_PROMO,STORE003,244.38
PO008040,2023-08-26 21:52:00,SKU043,3,CUST184,NO_PROMO,STORE002,65.47
PO008041,2024-07-06 11:56:00,SKU012,2,CUST403,NO_PROMO,STORE004,486.46
PO008042,2023-04-28 21:32:00,SKU011,1,CUST087,NO_PROMO,STORE009,59.26
PO008043,2023-07-01 16:43:00,SKU070,3,CUST069,PROMO017,STORE007,494.1
PO008044,2023-11-23 14:01:00,SKU012,2,CUST380,NO_PROMO,STORE003,486.46
PO008045,2023-12-13 11:36:00,SKU041,4,CUST026,NO_PROMO,STORE008,104.92
PO008046,2024-04-05 19:01:00,SKU025,1,CUST413,PROMO022,STORE009,255.23
PO008047,2024-05-19 20:44:00,SKU003,1,CUST408,PROMO019,STORE001,379.4
PO008048,2024-08-25 16:46:00,SKU003,4,CUST006,NO_PROMO,STORE001,379.4
PO008049,2024-10-13 14:25:00,SKU028,1,CUST256,NO_PROMO,STORE009,281.41
PO008050,2024-11-28 09:29:00,SKU023,4,CUST182,NO_PROMO,STORE009,181.47
PO008051,2024-05-04 19:03:00,SKU048,4,CUST295,NO_PROMO,STORE007,284.03
PO008052,2024-02-17 21:31:00,SKU067,3,CUST260,NO_PROMO,STORE003,113.42
PO008053,2023-08-30 14:33:00,SKU042,2,CUST384,PROMO016,STORE004,272.83
PO008054,2023-05-31 21:50:00,SKU040,2,CUST314,PROMO005,STORE007,248.07
PO008055,2023-01-16 13:48:00,SKU006,3,CUST304,NO_PROMO,STORE009,120.2
PO008056,2023-01-03 14:34:00,SKU020,3,CUST316,NO_PROMO,STORE008,181.05
PO008057,2023-05-28 09:42:00,SKU011,2,CUST234,NO_PROMO,STORE008,59.26
PO008058,2023-06-25 10:14:00,SKU027,5,CUST282,PROMO014,STORE001,139.85
PO008059,2024-10-06 13:20:00,SKU021,2,CUST207,PROMO013,STORE006,325.33
PO008060,2024-11-21 10:05:00,SKU013,5,CUST077,PROMO005,STORE006,424.6
PO008061,2024-02-07 18:55:00,SKU035,1,CUST168,NO_PROMO,STORE005,484.53
PO008062,2024-11-06 13:00:00,SKU047,1,CUST342,NO_PROMO,STORE001,190.27
PO008063,2023-12-10 16:28:00,SKU028,1,CUST379,PROMO012,STORE003,281.41
